Punto di monitoraggio;Y_GB;X_GB;Data misura;CONDUCIBILITA;PH;SOLIDI SOSPESI;TEMPERATURA
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;48;8.3;;12.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;48;8.3;;13.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;49;8.3;;14
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;52;8.3;;14.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;59;8.4;;15.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;65;8.4;;17.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;66;8.4;;20.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;72;8.4;;21.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;77;8.4;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;78;8.4;;22
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;77;8.4;;22.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;74;8.5;;22.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;72;8.5;;22.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;78;8.5;;22.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;78;8;;18.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;78;8;;18.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;80;8;;18.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;79;8.1;;18.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;80;8.1;;18.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;80;8.1;;18.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;78;8.1;;18.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;79;8.2;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;81;8.2;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;79;8.2;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;78;8.2;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;78;8.3;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;80;8.4;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;83;8.4;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;83;8.4;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;84;8.4;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;84;8.4;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;85;8.5;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;22/09/2021;88;8.5;;18.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;68;8.3;;9.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;68;8.3;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;69;8.3;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;70;8.3;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;68;8.3;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;70;8.3;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;68;8.3;;10.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;65;8.3;;10.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;63;8.4;;10.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;66;8.4;;10.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;70;8.4;;10.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;65;8.5;;10.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/10/2021;73;8.5;;10.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;79;7.2;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;80;7.2;;4.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;80;7.2;;4.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;79;7.2;;4.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;79;7.2;;4.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;78;7.2;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;78;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;78;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;75;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;75;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;76;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;75;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;80;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;75;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;73;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;70;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;69;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;69;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;70;7.1;;3.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;72;7.1;;4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;78;7.1;;3.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;75;7.2;;3.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;72;7.2;;3.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;73;7.2;;3.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;27/01/2022;69;7.2;;3.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;7.7;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;7.7;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;80;7.7;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;7.7;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;77;7.7;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;7.8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;80;7.8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;7.8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;78;7.9;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;7.9;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;80;7.9;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;81;8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;80;8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;80;8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;81;8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;80;8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;8;;5.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;77;8.1;;5.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;78;8.1;;5.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;79;8.1;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;78;8.1;;6.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;85;8.2;;6.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;93;8.3;;6.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;24/03/2022;99;8.3;;6.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;89;7.7;;7.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;90;7.7;;7.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;90;7.7;;7.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;89;7.7;;7.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;88;7.7;;7.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;89;7.8;;7.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;89;7.8;;7.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;88;7.8;;7.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;88;7.9;;7.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;88;7.9;;8.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;90;7.9;;8.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;90;8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;89;8;;9.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;93;8;;9.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;93;8.1;;10.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;94;8.2;;10.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;97;8.2;;11
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;98;8.2;;11.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;101;8.2;;12.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;109;8.2;;13
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;113;8.2;;15.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;115;8.2;;16.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;116;8.1;;18
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;117;8.1;;18.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;115;8.2;;19
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;115;8.2;;19
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;31/05/2022;117;8.3;;19
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;90;7.9;;7.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;90;7.9;;8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;89;7.9;;8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;89;7.9;;8.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;87;8;;8.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;87;8;;8.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;88;8.1;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;88;8.1;;9.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;88;8.2;;10.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;87;8.3;;11.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;92;8.4;;11.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;99;8.4;;12.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;99;8.5;;12.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;99;8.5;;13.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;103;8.5;;14.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;103;8.5;;15.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;109;8.5;;16.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;114;8.4;;21
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;125;8.3;;23.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;136;8.3;;23.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;135;8.4;;24.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;137;8.4;;24.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;140;8.4;;24.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;135;8.4;;24.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/07/2022;138;8.4;;24.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;136;7.2;;21.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;136;7.1;;21.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;140;7.1;;21.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;138;7.1;;21.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;140;7.1;;21.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;140;7.1;;21.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;137;7.1;;21.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;139;7.3;;21.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;140;7.4;;21.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;139;7.5;;21.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;140;7.5;;21.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;138;7.5;;21.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;140;7.5;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;130;7.5;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;130;7.5;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;130;7.5;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;131;7.5;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;14/09/2022;131;7.5;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;125;8.3;;13.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;124;8.3;;14
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;126;8.3;;13.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;130;8.3;;13.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;128;8.1;;13.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;129;8;;13.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;130;7.9;;14
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;130;7.8;;14
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;131;7.7;;14.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;129;7.7;;14.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;25/10/2022;133;7.6;;14.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;3.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;3.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.2
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.2
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.2
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.2
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3.1
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.6;;3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.9
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.9
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.8;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.8;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.8;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.8;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.8;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;;7.7;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;06/03/2018;189;7.7;;2.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;18/04/2018;180;7.8;;8.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;193;7.2;;5.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.1;;5.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.2;;5.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.2;;6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.2;;6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.2;;6.2
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.2;;6.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.2;;6.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.3;;6.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.3;;7.2
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.3;;7.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.4;;8.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.4;;9.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.4;;10.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.5;;12.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.6;;16.9
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.7;;19.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.8;;21.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;7.9;;24.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;8;;25.1
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;8;;25.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;8;;25.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;8;;25.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;8;;25.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;08/08/2018;;8.1;;25.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7;;5.9
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.1;;5.9
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.1;;6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.1;;6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.1;;6.1
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.2;;6.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.2;;6.5
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.2;;7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.3;;7.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.3;;7.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.3;;8.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.4;;9.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.4;;11.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.5;;14.3
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.6;;16.2
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.8;;19.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.8;;19.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.9;;19.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.9;;19.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.9;;19.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.9;;19.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.9;;19.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.9;;19.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.8;;19.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;26/09/2018;;7.6;;19.6
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.6;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.5;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.6;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.6;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.6;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.6;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.7;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;190;7.9;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.7;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.8;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.8;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.8;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;7.9;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;8;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;8;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;8.2;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;8.2;;8.8
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;03/12/2018;;8.2;;8.7
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;11/02/2019;;7.5;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;11/02/2019;;7.5;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;11/02/2019;;7.5;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;11/02/2019;;7.5;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;11/02/2019;;7.5;;3.4
LAGO BRUNO - GORZENTE - LGOBRU;4932160;1486465;11/02/2019;;7.5;;3.3
