Provincia;Comune;DataEN;Parametro;UM;Risultato;LAT_WGS84;LON_WGS84
UD;Lauco;12.01.2011 00:00;Temperatura acqua;°C;1.3;46.43979;12.94608
UD;Preone;12.01.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;224;46.37548;12.86496
UD;Cavazzo Carnico;12.01.2011 00:00;Temperatura acqua;°C;6.2;46.36712;13.03961
UD;Lauco;12.01.2011 00:00;pH;pH;8.4;46.44893;12.94969
UD;Resia;12.01.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;227;46.34848;13.38999
UD;Tarvisio;02.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;261;46.48652;13.58215
UD;Tarvisio;02.02.2011 00:00;pH;pH;8.1;46.4573;13.57351
UD;Tarvisio;02.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;197;46.4573;13.57351
UD;Tarvisio;02.02.2011 00:00;Temperatura acqua;°C;13.8;46.48652;13.58215
UD;Taipana;02.02.2011 00:00;Temperatura acqua;°C;5.5;46.25713;13.32327
UD;Taipana;02.02.2011 00:00;pH;pH;8.4;46.25713;13.32327
UD;Tarvisio;02.02.2011 00:00;Temperatura acqua;°C;5.4;46.4573;13.57351
UD;Tarvisio;02.02.2011 00:00;pH;pH;8.3;46.48652;13.58215
UD;Taipana;02.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;237;46.25713;13.32327
UD;Amaro;05.02.2011 00:00;Temperatura acqua;°C;13.6;46.37348;13.05836
UD;Ragogna;05.02.2011 00:00;Temperatura acqua;°C;12.4;46.17658;12.95722
UD;Mereto di Tomba;05.02.2011 00:00;Temperatura acqua;°C;12.6;46.01656;13.02889
UD;Forni di Sopra;05.02.2011 00:00;Temperatura acqua;°C;7.9;46.42258;12.57623
UD;Cavazzo Carnico;05.02.2011 00:00;Temperatura acqua;°C;13.6;46.37348;13.05836
UD;Mereto di Tomba;05.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;440;46.01656;13.02889
UD;Mereto di Tomba;05.02.2011 00:00;pH;pH;8.3;46.01656;13.02889
UD;Forni di Sopra;05.02.2011 00:00;pH;pH;8.2;46.42258;12.57623
UD;Cavazzo Carnico;05.02.2011 00:00;pH;pH;8.2;46.37348;13.05836
UD;Amaro;05.02.2011 00:00;Solidi sospesi totali;mg/l;<0.5;46.37348;13.05836
UD;Amaro;05.02.2011 00:00;pH;pH;8.2;46.37348;13.05836
UD;Ragogna;05.02.2011 00:00;pH;pH;8.2;46.17658;12.95722
TS;Duino-Aurisina;08.02.2011 00:00;pH;pH;7.4;45.78741;13.59086
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;Temperatura acqua;°C;15.8;45.61085;13.8568
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;415;45.61509;13.88149
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;pH;pH;8;45.61085;13.8568
TS;Muggia;08.02.2011 00:00;Temperatura acqua;°C;19.4;45.58752;13.81634
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;pH;pH;8.4;45.60726;13.82014
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;415;45.61085;13.8568
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;Temperatura acqua;°C;15.3;45.61509;13.88149
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;438;45.60726;13.82014
TS;Duino-Aurisina;08.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;425;45.78741;13.59086
TS;Duino-Aurisina;08.02.2011 00:00;Temperatura acqua;°C;15.6;45.78741;13.59086
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;pH;pH;8.2;45.61509;13.88149
TS;Muggia;08.02.2011 00:00;pH;pH;8.1;45.58752;13.81634
TS;San Dorligo della Valle - Dolina;08.02.2011 00:00;Temperatura acqua;°C;18.8;45.60726;13.82014
TS;Muggia;08.02.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;600;45.58752;13.81634
UD;Lusevera;02.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;244;46.26126;13.25455
UD;Resia;02.03.2011 00:00;Temperatura acqua;°C;2.4;46.30638;13.39649
UD;Resia;02.03.2011 00:00;pH;pH;8.2;46.30685;13.39639
UD;Resia;02.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;193;46.30685;13.39639
UD;Resia;02.03.2011 00:00;Temperatura acqua;°C;0.6;46.30685;13.39639
UD;Lusevera;02.03.2011 00:00;Temperatura acqua;°C;4.2;46.26126;13.25455
UD;Resia;02.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;197;46.30638;13.39649
UD;Lusevera;02.03.2011 00:00;pH;pH;8.3;46.26126;13.25455
UD;Resia;02.03.2011 00:00;pH;pH;8.3;46.30638;13.39649
PN;Tramonti di Sopra;03.03.2011 00:00;Temperatura acqua;°C;9.8;46.25434;12.73004
PN;Tramonti di Sopra;03.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;191;46.25434;12.73004
PN;Tramonti di Sopra;03.03.2011 00:00;pH;pH;8.2;46.25434;12.73004
UD;Varmo;05.03.2011 00:00;pH;pH;8;45.88253;12.97478
UD;Cividale del Friuli;05.03.2011 00:00;Temperatura acqua;°C;16.4;46.09232;13.43279
UD;Cividale del Friuli;05.03.2011 00:00;pH;pH;8.3;46.09232;13.43279
PN;Tramonti di Sotto;05.03.2011 00:00;pH;pH;8.5;46.25667;12.82137
PN;Tramonti di Sotto;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;263;46.29873;12.81343
PN;Tramonti di Sotto;05.03.2011 00:00;Temperatura acqua;°C;13;46.29873;12.81343
PN;Frisanco;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;254;46.21935;12.70492
UD;Pocenia;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;526;45.84737;13.09381
UD;Pocenia;05.03.2011 00:00;pH;pH;8.1;45.84737;13.09381
UD;Pulfero;05.03.2011 00:00;Temperatura acqua;°C;15.2;46.20189;13.46946
UD;Latisana;05.03.2011 00:00;Temperatura acqua;°C;17.1;45.77247;12.99656
PN;Frisanco;05.03.2011 00:00;Temperatura acqua;°C;10.9;46.21935;12.70492
PN;Vito d'Asio;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;216;46.3188;12.93743
UD;Varmo;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;470;45.86671;12.98249
PN;Tramonti di Sotto;05.03.2011 00:00;Temperatura acqua;°C;16.4;46.25667;12.82137
PN;Cordenons;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;336;45.98794;12.75907
PN;Vito d'Asio;05.03.2011 00:00;pH;pH;7.9;46.3188;12.93743
PN;Tramonti di Sotto;05.03.2011 00:00;pH;pH;8.3;46.29873;12.81343
PN;Morsano al Tagliamento;05.03.2011 00:00;Temperatura acqua;°C;15.7;45.87881;12.96208
UD;Varmo;05.03.2011 00:00;Temperatura acqua;°C;12.7;45.86671;12.98249
UD;Varmo;05.03.2011 00:00;pH;pH;8;45.86671;12.98249
UD;Latisana;05.03.2011 00:00;pH;pH;8.2;45.77247;12.99656
PN;Maniago;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;253;46.17868;12.71005
PN;Cordenons;05.03.2011 00:00;Temperatura acqua;°C;17.2;45.98794;12.75907
PN;Cordenons;05.03.2011 00:00;pH;pH;7.7;45.98794;12.75907
PN;Frisanco;05.03.2011 00:00;pH;pH;8.1;46.21935;12.70492
PN;Maniago;05.03.2011 00:00;pH;pH;8.4;46.17868;12.71005
UD;Varmo;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;464;45.88253;12.97478
PN;Tramonti di Sotto;05.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;254;46.25667;12.82137
PN;Vito d'Asio;05.03.2011 00:00;Temperatura acqua;°C;11.7;46.3188;12.93743
UD;Pulfero;05.03.2011 00:00;pH;pH;8.5;46.20189;13.46946
UD;Varmo;05.03.2011 00:00;Temperatura acqua;°C;12.6;45.88253;12.97478
PN;Maniago;05.03.2011 00:00;Temperatura acqua;°C;16.5;46.17868;12.71005
PN;Morsano al Tagliamento;05.03.2011 00:00;pH;pH;8.2;45.87881;12.96208
UD;Pocenia;05.03.2011 00:00;Temperatura acqua;°C;13.7;45.84737;13.09381
PN;Tramonti di Sopra;08.03.2011 00:00;Temperatura acqua;°C;17.3;46.24579;12.7472
PN;Barcis;08.03.2011 00:00;Temperatura acqua;°C;14.4;46.18944;12.57321
PN;Tramonti di Sopra;08.03.2011 00:00;pH;pH;7.8;46.24579;12.7472
PN;Tramonti di Sopra;08.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;232;46.24579;12.7472
PN;Barcis;08.03.2011 00:00;pH;pH;7.9;46.18944;12.57321
PN;Barcis;08.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;216;46.18944;12.57321
GO;Mossa;11.03.2011 00:00;pH;pH;8.3;45.95523;13.53375
GO;Mossa;11.03.2011 00:00;Temperatura acqua;°C;12;45.95523;13.53375
GO;Mossa;11.03.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;476;45.95523;13.53375
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;pH;pH;8.5;45.60726;13.82014
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;405;45.61085;13.8568
TS;Muggia;01.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;540;45.58752;13.81634
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;465;45.60726;13.82014
TS;Muggia;01.04.2011 00:00;pH;pH;8.4;45.58752;13.81634
TS;Muggia;01.04.2011 00:00;Temperatura acqua;°C;6.9;45.58752;13.81634
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;Temperatura acqua;°C;5.2;45.61509;13.88149
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;Temperatura acqua;°C;7.5;45.61085;13.8568
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;pH;pH;8.5;45.61509;13.88149
TS;Duino-Aurisina;01.04.2011 00:00;pH;pH;8;45.78741;13.59086
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;Temperatura acqua;°C;6.6;45.60726;13.82014
TS;Duino-Aurisina;01.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;380;45.78741;13.59086
TS;Duino-Aurisina;01.04.2011 00:00;Temperatura acqua;°C;10.2;45.78741;13.59086
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;405;45.61509;13.88149
TS;San Dorligo della Valle - Dolina;01.04.2011 00:00;pH;pH;8.4;45.61085;13.8568
UD;Precenicco;04.04.2011 00:00;Temperatura acqua;°C;12.7;45.78316;13.07991
UD;Cavazzo Carnico;04.04.2011 00:00;Temperatura acqua;°C;10.4;46.37348;13.05836
PN;Erto e Casso;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;207;46.26104;12.36547
UD;Castions di Strada;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;584;45.87825;13.19004
PN;Sacile;04.04.2011 00:00;pH;pH;8;45.92754;12.51482
PN;Sacile;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;306;45.92754;12.51482
PN;Barcis;04.04.2011 00:00;Temperatura acqua;°C;10.1;46.18963;12.58644
PN;Morsano al Tagliamento;04.04.2011 00:00;pH;pH;8.2;45.87881;12.96208
PN;Barcis;04.04.2011 00:00;pH;pH;8;46.18963;12.58644
PN;Erto e Casso;04.04.2011 00:00;Temperatura acqua;°C;9.3;46.26104;12.36547
UD;Amaro;04.04.2011 00:00;pH;pH;8.2;46.37348;13.05836
PN;Erto e Casso;04.04.2011 00:00;pH;pH;8.8;46.26104;12.36547
PN;Barcis;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;208;46.18963;12.58644
UD;Amaro;04.04.2011 00:00;Solidi sospesi totali;mg/l;3.2;46.37348;13.05836
PN;Montereale Valcellina;04.04.2011 00:00;Temperatura acqua;°C;11.9;46.18945;12.59474
UD;Amaro;04.04.2011 00:00;Temperatura acqua;°C;10.4;46.37348;13.05836
PN;Sacile;04.04.2011 00:00;Temperatura acqua;°C;12.3;45.92754;12.51482
PN;Montereale Valcellina;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;242;46.18945;12.59474
UD;Cavazzo Carnico;04.04.2011 00:00;pH;pH;8.2;46.37348;13.05836
PN;Morsano al Tagliamento;04.04.2011 00:00;Temperatura acqua;°C;12.9;45.87881;12.96208
UD;Precenicco;04.04.2011 00:00;pH;pH;8.1;45.78316;13.07991
UD;Amaro;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS/cm a 20°C;517;46.37348;13.05836
PN;Morsano al Tagliamento;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;436;45.87881;12.96208
PN;Montereale Valcellina;04.04.2011 00:00;pH;pH;8.1;46.18945;12.59474
UD;Cavazzo Carnico;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;517;46.37348;13.05836
UD;Castions di Strada;04.04.2011 00:00;Temperatura acqua;°C;13.8;45.87825;13.19004
UD;Castions di Strada;04.04.2011 00:00;pH;pH;8;45.87825;13.19004
UD;Precenicco;04.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;506;45.78316;13.07991
UD;Venzone;05.04.2011 00:00;Temperatura acqua;°C;10.1;46.3349;13.14581
UD;Bordano;05.04.2011 00:00;pH;pH;8.2;46.31529;13.12074
UD;Tarvisio;05.04.2011 00:00;Temperatura acqua;°C;9.3;46.52571;13.62897
UD;Grimacco;05.04.2011 00:00;pH;pH;8.3;46.15589;13.59664
UD;Venzone;05.04.2011 00:00;pH;pH;8.4;46.3349;13.14581
UD;Tarvisio;05.04.2011 00:00;pH;pH;8.4;46.52571;13.62897
UD;Tarvisio;05.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;295;46.52571;13.62897
UD;Bordano;05.04.2011 00:00;Temperatura acqua;°C;11.1;46.31529;13.12074
UD;San Leonardo;05.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;297;46.12128;13.54094
UD;San Leonardo;05.04.2011 00:00;pH;pH;8.4;46.12128;13.54094
UD;Savogna;05.04.2011 00:00;Temperatura acqua;°C;11.4;46.1601;13.5375
UD;Savogna;05.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;255;46.1601;13.5375
UD;Savogna;05.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;251;46.15962;13.53395
UD;San Leonardo;05.04.2011 00:00;Temperatura acqua;°C;12.3;46.12128;13.54094
UD;Savogna;05.04.2011 00:00;Temperatura acqua;°C;11.3;46.15962;13.53395
UD;Grimacco;05.04.2011 00:00;Temperatura acqua;°C;10.7;46.15589;13.59664
UD;Savogna;05.04.2011 00:00;pH;pH;8.2;46.1601;13.5375
UD;Savogna;05.04.2011 00:00;pH;pH;8.2;46.15962;13.53395
UD;Grimacco;05.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;288;46.15589;13.59664
PN;San Vito al Tagliamento;07.04.2011 00:00;pH;pH;7.6;45.91308;12.80721
PN;San Vito al Tagliamento;07.04.2011 00:00;Temperatura acqua;°C;19.4;45.90297;12.84996
PN;Chions;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;506;45.88734;12.80363
UD;Taipana;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;252;46.23996;13.40766
PN;Sesto al Reghena;07.04.2011 00:00;Temperatura acqua;°C;17.8;45.87044;12.87056
PN;Chions;07.04.2011 00:00;pH;pH;7.8;45.88734;12.80363
UD;Taipana;07.04.2011 00:00;Temperatura acqua;°C;15.7;46.25332;13.39715
UD;Taipana;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;246;46.25332;13.39715
PN;Sesto al Reghena;07.04.2011 00:00;pH;pH;7.6;45.87044;12.87056
UD;Taipana;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;242;46.25403;13.39873
UD;Taipana;07.04.2011 00:00;pH;pH;8.4;46.23996;13.40766
PN;San Vito al Tagliamento;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;500;45.90297;12.84996
PN;Cimolais;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;163;46.3806;12.51224
PN;Sesto al Reghena;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;486;45.87044;12.87056
PN;San Vito al Tagliamento;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;503;45.91308;12.80721
UD;Taipana;07.04.2011 00:00;pH;pH;8.4;46.25332;13.39715
UD;Taipana;07.04.2011 00:00;pH;pH;8.5;46.24932;13.40356
PN;San Vito al Tagliamento;07.04.2011 00:00;Temperatura acqua;°C;19.6;45.91308;12.80721
UD;Taipana;07.04.2011 00:00;Temperatura acqua;°C;14;46.23996;13.40766
PN;Cimolais;07.04.2011 00:00;Temperatura acqua;°C;16.8;46.39264;12.51356
PN;Chions;07.04.2011 00:00;Temperatura acqua;°C;19.7;45.88734;12.80363
UD;Taipana;07.04.2011 00:00;pH;pH;8.5;46.25403;13.39873
PN;San Vito al Tagliamento;07.04.2011 00:00;pH;pH;7.2;45.90297;12.84996
PN;Cimolais;07.04.2011 00:00;Temperatura acqua;°C;14.3;46.3806;12.51224
PN;Cimolais;07.04.2011 00:00;pH;pH;8;46.3806;12.51224
UD;Taipana;07.04.2011 00:00;Temperatura acqua;°C;17.3;46.24932;13.40356
PN;Cimolais;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;185;46.39264;12.51356
PN;Cimolais;07.04.2011 00:00;pH;pH;8.3;46.39264;12.51356
UD;Taipana;07.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;246;46.24932;13.40356
UD;Taipana;07.04.2011 00:00;Temperatura acqua;°C;14.1;46.25403;13.39873
UD;Tarcento;08.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;250;46.20229;13.22927
UD;Tarcento;08.04.2011 00:00;pH;pH;8.4;46.20229;13.22927
GO;Dolegna del Collio;10.04.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;1046;46.00092;13.46835
GO;Dolegna del Collio;10.04.2011 00:00;pH;pH;8.4;46.00092;13.46835
GO;Dolegna del Collio;10.04.2011 00:00;Temperatura acqua;°C;15;46.00092;13.46835
UD;Attimis;04.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;259;46.18494;13.30463
PN;Frisanco;04.05.2011 00:00;pH;pH;8.9;46.25921;12.64751
UD;Faedis;04.05.2011 00:00;pH;pH;8.6;46.16501;13.35964
UD;Faedis;04.05.2011 00:00;Temperatura acqua;°C;11.8;46.16501;13.35964
PN;Pasiano di Pordenone;04.05.2011 00:00;Temperatura acqua;°C;12.7;45.81916;12.58458
UD;Attimis;04.05.2011 00:00;Temperatura acqua;°C;11.2;46.18494;13.30463
PN;Sacile;04.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;292;45.94056;12.50017
UD;Attimis;04.05.2011 00:00;pH;pH;8.6;46.18494;13.30463
PN;Sacile;04.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;446;45.95423;12.49161
PN;Pasiano di Pordenone;04.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;365;45.81916;12.58458
PN;Sacile;04.05.2011 00:00;pH;pH;8.2;45.95423;12.49161
PN;Sacile;04.05.2011 00:00;pH;pH;7.6;45.94056;12.50017
PN;Pasiano di Pordenone;04.05.2011 00:00;pH;pH;7.8;45.81916;12.58458
PN;Frisanco;04.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;181;46.25921;12.64751
UD;Faedis;04.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;236;46.16501;13.35964
PN;Sacile;04.05.2011 00:00;Temperatura acqua;°C;11.9;45.94056;12.50017
PN;Frisanco;04.05.2011 00:00;Temperatura acqua;°C;8.3;46.25921;12.64751
PN;Sacile;04.05.2011 00:00;Temperatura acqua;°C;12.9;45.95423;12.49161
PN;Cordenons;05.05.2011 00:00;pH;pH;7.9;45.97152;12.72579
PN;Cordenons;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;360;45.97152;12.72579
PN;Cimolais;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;178;46.39264;12.51356
PN;Cimolais;05.05.2011 00:00;Temperatura acqua;°C;11.6;46.35029;12.46789
PN;Cimolais;05.05.2011 00:00;Temperatura acqua;°C;13.3;46.39264;12.51356
PN;Polcenigo;05.05.2011 00:00;Temperatura acqua;°C;13.8;46.01163;12.49916
PN;Cimolais;05.05.2011 00:00;pH;pH;8;46.35029;12.46789
UD;Attimis;05.05.2011 00:00;pH;pH;8.4;46.18494;13.30463
PN;Cimolais;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;180;46.35029;12.46789
PN;Cimolais;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;166;46.3806;12.51224
UD;Nimis;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;258;46.21735;13.31774
UD;Attimis;05.05.2011 00:00;Temperatura acqua;°C;13.6;46.1948;13.32126
UD;Attimis;05.05.2011 00:00;pH;pH;8.5;46.1948;13.32126
PN;Cimolais;05.05.2011 00:00;pH;pH;8;46.3806;12.51224
PN;Cimolais;05.05.2011 00:00;Temperatura acqua;°C;10.1;46.3806;12.51224
PN;Cimolais;05.05.2011 00:00;pH;pH;7.9;46.39264;12.51356
UD;Nimis;05.05.2011 00:00;pH;pH;8.3;46.21735;13.31774
PN;Sesto al Reghena;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;530;45.85519;12.8496
PN;Polcenigo;05.05.2011 00:00;pH;pH;7.2;46.01163;12.49916
UD;Nimis;05.05.2011 00:00;Temperatura acqua;°C;12.2;46.21735;13.31774
PN;Sesto al Reghena;05.05.2011 00:00;Temperatura acqua;°C;13.8;45.85519;12.8496
UD;Attimis;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;260;46.1948;13.32126
PN;Sesto al Reghena;05.05.2011 00:00;pH;pH;7.8;45.85519;12.8496
PN;Cordenons;05.05.2011 00:00;Temperatura acqua;°C;15.5;45.97152;12.72579
UD;Attimis;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;286;46.18494;13.30463
UD;Attimis;05.05.2011 00:00;Temperatura acqua;°C;13.8;46.18494;13.30463
PN;Polcenigo;05.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;357;46.01163;12.49916
UD;Forni Avoltri;07.05.2011 00:00;Temperatura acqua;°C;10.5;46.58112;12.8366
UD;Forni Avoltri;07.05.2011 00:00;pH;pH;8.4;46.58112;12.8366
PN;Polcenigo;07.05.2011 00:00;Temperatura acqua;°C;12.6;46.03674;12.49672
PN;Azzano Decimo;07.05.2011 00:00;pH;pH;7.8;45.87169;12.68966
PN;Zoppola;07.05.2011 00:00;Temperatura acqua;°C;20.5;45.97044;12.73218
PN;Polcenigo;07.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;258;46.03674;12.49672
UD;Forni Avoltri;07.05.2011 00:00;pH;pH;8.4;46.58076;12.84039
PN;Polcenigo;07.05.2011 00:00;pH;pH;7.6;46.03674;12.49672
PN;Zoppola;07.05.2011 00:00;pH;pH;7.9;45.97044;12.73218
UD;Forni Avoltri;07.05.2011 00:00;Temperatura acqua;°C;10.5;46.58076;12.84039
PN;Zoppola;07.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;449;45.9476;12.76983
PN;Zoppola;07.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;370;45.97044;12.73218
PN;Zoppola;07.05.2011 00:00;Temperatura acqua;°C;17.4;45.9476;12.76983
PN;Pasiano di Pordenone;07.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;479;45.84111;12.64093
UD;Forni Avoltri;07.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;136;46.58112;12.8366
PN;Azzano Decimo;07.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;330;45.87169;12.68966
PN;Zoppola;07.05.2011 00:00;pH;pH;7.7;45.9476;12.76983
UD;Forni Avoltri;07.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;132;46.58076;12.84039
PN;Pasiano di Pordenone;07.05.2011 00:00;Temperatura acqua;°C;22.5;45.84111;12.64093
PN;Azzano Decimo;07.05.2011 00:00;Temperatura acqua;°C;23.1;45.87169;12.68966
PN;Pasiano di Pordenone;07.05.2011 00:00;pH;pH;7.6;45.84111;12.64093
TS;Duino-Aurisina;10.05.2011 00:00;Temperatura acqua;°C;13.6;45.78741;13.59086
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;460;45.61509;13.88149
TS;Muggia;10.05.2011 00:00;pH;pH;7.9;45.58752;13.81634
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;pH;pH;7.8;45.61509;13.88149
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;pH;pH;7.9;45.60726;13.82014
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;Temperatura acqua;°C;19.5;45.60726;13.82014
TS;Muggia;10.05.2011 00:00;Temperatura acqua;°C;17.2;45.58752;13.81634
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;Temperatura acqua;°C;15.9;45.61509;13.88149
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;Temperatura acqua;°C;14.4;45.61085;13.8568
TS;Muggia;10.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;635;45.58752;13.81634
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;pH;pH;7.8;45.61085;13.8568
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;435;45.61085;13.8568
TS;Duino-Aurisina;10.05.2011 00:00;pH;pH;7.5;45.78741;13.59086
TS;Duino-Aurisina;10.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;370;45.78741;13.59086
TS;San Dorligo della Valle - Dolina;10.05.2011 00:00;Conducibilità elettrica a 20°C;µS cm-1 a 20°C;580;45.60726;13.82014
UD;Latisana;12.05.2011 00:00;pH;pH;8.2;45.77247;12.99656
UD;Precenicco;12.05.2011 00:00;Temperatura acqua;°C;1.4;45.78316;13.07991
